ID,Monetary,Frequence,Recency
14882.0,589.7,2,27
15017.0,125.58,1,34
12882.0,1463.04,2,9
17387.0,746.81,2,20
13727.0,333.48,2,29
13532.0,210.31,1,34
16445.0,230.51,1,34
15156.0,961.49,3,1
16372.0,355.73,2,33
17608.0,191.99,2,33
12638.0,671.69,1,33
14174.0,134.46,1,33
14039.0,152.2,1,33
13040.0,676.99,2,9
15883.0,396.48,2,2
14664.0,636.24,2,20
15526.0,148.44,2,33
17831.0,35.400000000000006,1,33
15025.0,361.96,1,33
12357.0,6207.67,1,33
17761.0,712.78,1,33
15870.0,351.44,1,33
14080.0,45.599999999999994,1,33
17623.0,527.0500000000001,1,33
13673.0,387.44,2,19
14073.0,151.04,1,32
16070.0,852.15,2,22
13066.0,470.8,2,24
14929.0,223.88,1,32
13710.0,180.48,1,32
16732.0,603.75,1,32
14140.0,935.05,2,4
17219.0,114.23,1,32
16505.0,777.6,1,32
15957.0,428.89,1,32
18123.0,574.4399999999999,2,24
15043.0,537.0,1,31
17313.0,2328.84,1,31
18216.0,481.75,1,31
17022.0,71.0,1,31
15153.0,329.25,1,31
16759.0,789.79,3,8
16751.0,1764.72,1,31
12893.0,176.55,1,31
14836.0,102.44999999999999,3,10
17011.0,270.9,1,30
12532.0,349.83000000000004,1,30
17038.0,112.4,1,30
14968.0,147.59,1,30
12504.0,482.04999999999995,2,18
16516.0,101.69999999999999,1,30
13522.0,125.80000000000001,1,30
15986.0,168.12,1,30
13992.0,76.8,1,30
14354.0,163.62,2,6
16986.0,1873.2,2,30
16953.0,20.8,1,30
18274.0,175.92,1,30
15450.0,429.84,1,30
15531.0,1972.39,2,8
17500.0,1138.0,3,17
17197.0,1013.01,1,30
16025.0,439.65999999999997,1,30
12659.0,91.68,1,30
17461.0,735.82,3,23
17791.0,106.1,1,30
15463.0,126.14,1,29
17977.0,288.14,1,29
12617.0,352.98,1,29
14863.0,266.76,1,29
16903.0,363.2,1,29
12508.0,397.88,2,26
17502.0,689.1,4,9
12538.0,363.95,1,29
17901.0,110.38,1,29
14789.0,197.64,1,29
18209.0,139.10000000000002,1,29
12985.0,1239.38,2,1
15557.0,468.91,1,29
16433.0,184.26,1,28
15692.0,191.04,1,28
17052.0,399.09,1,28
16368.0,479.91,2,2
18014.0,162.22,1,28
13732.0,491.86,1,28
13091.0,345.82,1,28
14661.0,107.95,1,27
13170.0,108.81,1,27
15654.0,922.53,2,9
13146.0,228.91,1,26
14788.0,679.4399999999999,2,7
13603.0,164.34,1,26
14382.0,615.49,1,26
16720.0,152.95,1,26
14904.0,1025.44,2,2
14494.0,139.56,1,26
14902.0,332.66,1,26
16936.0,261.9,1,26
12938.0,114.14,1,26
15168.0,106.56,1,26
17538.0,98.42,1,26
18082.0,680.84,1,26
18117.0,315.65,1,26
15458.0,161.64,1,25
17566.0,869.77,2,8
16207.0,394.38,1,25
12762.0,1898.52,2,8
17793.0,300.34,1,25
17044.0,948.48,1,25
14953.0,285.67,1,25
16504.0,465.88,1,25
12374.0,742.9300000000001,1,25
15009.0,1259.43,3,12
16423.0,346.12,1,25
15419.0,135.86,1,25
17510.0,308.48,1,25
15758.0,205.25,1,25
15524.0,440.0,1,25
14725.0,655.58,1,25
14666.0,195.25,1,24
14714.0,160.19,1,24
17153.0,213.78,1,24
12950.0,1843.0,3,2
15720.0,598.73,1,24
18181.0,366.85,1,24
15556.0,279.77,1,24
17357.0,384.39,2,24
12890.0,376.71999999999997,1,24
13449.0,291.88,1,24
15269.0,408.8,1,24
14385.0,202.11,3,9
15900.0,337.28,1,24
17680.0,184.4,1,24
13926.0,223.85000000000002,1,23
16204.0,384.18,1,23
17896.0,256.32,1,23
17835.0,342.24,3,3
15432.0,171.19,1,23
18006.0,444.68,1,23
15657.0,30.0,1,23
17237.0,314.69,2,11
13160.0,91.8,1,22
12847.0,843.64,1,22
17397.0,681.41,2,22
17985.0,631.35,1,22
14362.0,151.5,1,22
13828.0,209.49,1,22
15435.0,149.29,1,22
12445.0,133.4,1,22
12603.0,739.1999999999999,1,22
14641.0,110.46,1,22
12618.0,177.31,1,22
15621.0,1293.03,4,4
12391.0,439.66,1,22
18034.0,418.68,2,22
17286.0,151.37,1,22
17904.0,181.07,1,21
17301.0,163.24,1,21
15368.0,446.94000000000005,1,21
14793.0,228.99,1,21
17650.0,166.08,1,21
12702.0,219.0,1,20
14881.0,255.4,1,20
16784.0,107.6,1,20
14052.0,225.36,1,20
18110.0,198.8,1,20
17561.0,165.12,1,19
15988.0,156.78,1,19
17523.0,652.74,4,11
14950.0,371.2,1,19
16666.0,118.98,1,19
14860.0,170.32,1,19
17636.0,285.56,1,19
13832.0,52.199999999999996,1,19
13142.0,307.09,1,19
16366.0,327.3,1,19
14300.0,43.2,1,19
12349.0,1757.55,1,19
12658.0,686.05,1,19
12795.0,430.48,1,19
15567.0,186.01,1,19
15645.0,612.01,1,19
16406.0,154.35,1,19
15857.0,297.0,1,19
12984.0,97.5,1,19
17253.0,178.26,1,18
13739.0,216.9,1,18
18139.0,8438.34,6,18
15274.0,716.57,2,4
17010.0,195.36,1,18
15115.0,340.11,1,18
17100.0,971.74,2,18
15699.0,309.65,1,18
13403.0,75.0,1,18
16956.0,308.74,1,18
17600.0,161.67000000000002,1,18
15877.0,490.33,2,2
14424.0,322.08,1,18
13322.0,199.48000000000002,1,17
17297.0,128.18,1,17
13986.0,320.46,1,17
12920.0,162.78,1,17
18249.0,95.34,1,17
12586.0,196.94000000000003,1,17
15634.0,243.55,1,17
16376.0,974.96,2,9
16811.0,547.07,2,5
12452.0,430.57,2,17
14581.0,138.6,1,17
14675.0,596.36,1,16
18084.0,90.47999999999999,1,16
17290.0,513.01,2,4
16343.0,328.58,2,16
13638.0,122.64,1,16
16482.0,220.62,1,16
12784.0,532.8199999999999,2,9
17458.0,316.5,1,15
14785.0,77.4,2,10
17254.0,271.19,2,5
17767.0,271.2,1,15
15725.0,415.25,1,15
17247.0,280.09000000000003,1,15
18184.0,49.8,1,15
15428.0,93.78,1,15
17727.0,1060.25,1,15
14756.0,738.96,1,15
16856.0,35.400000000000006,1,15
14703.0,318.17,1,15
17385.0,256.11,1,15
12531.0,125.22,1,15
15872.0,316.25,2,15
14966.0,183.02,1,15
17232.0,417.77,2,3
17468.0,137.0,2,10
13332.0,350.9,1,14
14946.0,100.9,1,14
13256.0,0.0,1,14
13596.0,664.11,2,6
16024.0,251.03,1,12
14954.0,294.85,1,12
17885.0,156.34,1,12
14093.0,433.86,1,12
14893.0,1237.8500000000001,2,10
15721.0,471.40000000000003,1,12
17852.0,114.34,2,12
13844.0,361.62,1,11
12479.0,527.2,1,11
12660.0,245.1,1,11
15540.0,213.3,1,11
17379.0,389.71999999999997,1,11
16800.0,1162.65,1,11
17806.0,546.04,1,11
17359.0,127.86,1,11
13188.0,114.60000000000001,1,11
14480.0,279.05,1,11
13349.0,247.32,1,11
15619.0,336.40000000000003,1,11
15148.0,301.29,1,11
14601.0,213.96,1,11
15783.0,246.3,1,11
17772.0,173.45,2,11
14126.0,706.1300000000001,3,8
16479.0,300.83,2,10
13428.0,201.78,1,10
15790.0,218.75,1,10
13521.0,1071.73,3,1
14349.0,133.5,1,10
18058.0,170.16,1,10
12953.0,329.85,1,10
12966.0,160.18,1,10
15060.0,294.25,4,8
17911.0,366.23,1,9
14804.0,353.27,1,9
15904.0,164.68,1,8
16789.0,80.8,1,8
12558.0,269.96,1,8
17942.0,77.50000000000001,1,8
12587.0,144.0,1,8
13560.0,171.42000000000002,1,7
15539.0,538.46,1,7
13017.0,204.0,1,7
18174.0,104.0,1,7
13153.0,486.22,1,6
15773.0,635.6800000000001,1,6
17936.0,380.13,1,5
16535.0,593.75,1,5
16988.0,126.12,1,5
15097.0,248.08,1,4
18015.0,120.03,1,4
16597.0,90.04,1,4
13790.0,348.8,1,4
14219.0,89.94,1,4
12367.0,168.9,1,4
17383.0,193.39000000000001,1,4
12478.0,680.99,1,4
15992.0,41.989999999999995,1,4
15318.0,312.62,1,4
17914.0,329.36,1,4
16528.0,244.41,1,4
12442.0,172.06,1,3
16569.0,124.2,1,3
12650.0,314.44,1,3
14578.0,168.63,1,3
16000.0,12393.7,3,3
15195.0,3861.0,1,3
14087.0,191.47,1,3
14204.0,150.61,1,2
15471.0,454.48,1,2
13436.0,196.89,1,2
15520.0,343.5,1,2
13298.0,360.0,1,1
14569.0,227.39,1,1
12713.0,848.55,1,1
